id_obj,disposition,pl_rade,pl_eqt,pl_orbper,st_teff,st_rad,st_logg,st_tmag,ra,dec,st_dist
5699.01,CANDIDATE,10.5432,628,22.0183163,5901,1.74,3.99,10.4488,251.226157,31.21077,304.745
570.01,CANDIDATE,5.20197,1455,1.4687087,5973,1.31,4.27298,10.027,136.955524,-51.867213,193.468
5700.01,CANDIDATE,1.85549,1591,1.7812778,5329,0.82,4.58,10.4557,273.51971,39.333582,121.957
5701.01,CANDIDATE,2.44538,842,15.0764899,6149.4,1.06,4.45,10.36,252.691066,40.317443,195.785
5702.01,REFUTED,4.10795,1328,3.1291319,6236,1.57,4.13,9.83993,255.456895,14.707465,222.812
5703.01,CANDIDATE,2.48528,1020,10.1694553,5856,1.01,4.45,10.0223,29.198406,65.770236,146.959
5704.01,CONFIRMED,3.3409641,852.9098252,3.7711066,4590,0.757521,4.5426,10.6147,169.824869,44.989078,89.637
5705.01,CANDIDATE,2.82438,1203,10.5998647,5888,0.98,4.48,9.77081,227.785718,55.934769,128.329
5706.01,CANDIDATE,3.4133323,2146.57758,0.3576555,4717,1.05486,4.23,10.7641,226.735266,57.495691,120.483
5707.01,CANDIDATE,1.60247,1387,2.0364271,5553,0.93,4.48827,9.73378,118.70305,77.299495,108.095
5708.01,CANDIDATE,4.5145927,1252.022484,2.6953698,5521,0.991556,4.4322,9.1454,183.276766,11.938091,87.2349
5709.01,CANDIDATE,1.4978948,598.9305429,3.3810227,3600,0.495592,4.74127,11.1501,164.648973,14.623639,44.6467
571.01,CONFIRMED,12.6031793,1304.365227,4.6418435,5743,1.41374,4.14093,11.5598,135.344358,6.097083,405.238
5710.01,CANDIDATE,2.5276328,504.8704882,28.4064643,5415,0.797844,4.60828,10.305,150.602674,34.658047,114.555
5711.01,CANDIDATE,2.2450389,406.6782728,16.303675,3729,0.661191,4.60049,11.506,265.45518,72.217348,85.34439
5712.01,CANDIDATE,3.816863,1005.523881,8.2077264,6057,1.1743,4.35121,10.5591,174.323105,11.167346,228.546
5713.01,CONFIRMED,1.8605473,317.8151042,10.4419896,3271,0.292425,4.93417,12.7022,208.458732,52.602763,40.8668
5714.01,CANDIDATE,2.8542925,876.4617758,7.7784947,5610.2,0.961354,4.46925,10.3463,132.028101,57.488956,141.492
5715.01,CANDIDATE,1.2659515,519.6870504,6.2822993,3827,0.50074,4.73676,11.4201,165.739289,69.916131,56.1495
5716.01,CANDIDATE,1.0176743,346.566242,6.7662729,3331,0.225966,5.02076,13.1066,201.900799,73.177433,39.4122
5717.01,CANDIDATE,3.2337702,676.6620949,13.478722,5479.3,0.856628,4.5543,10.8222,162.575676,50.796516,157.154
5718.01,CANDIDATE,2.6487075,121.9377133,716.8426894,3922,0.672256,4.59159,10.8075,170.27386,41.576429,65.9721
572.01,CANDIDATE,14.5827994,1624.859329,2.3382709,6621,1.17441,4.20742,12.54,131.524924,-13.20287,660.815
5720.01,CONFIRMED,1.393219,691.2885073,1.4344602,3421,0.37103,4.85368,11.6196,170.313577,25.273294,35.8256
5721.01,CANDIDATE,3.330945,204.5759725,729.4823472,5881.4,1.00725,4.45955,9.92937,156.749744,30.700545,140.084
5722.01,CANDIDATE,6.3907079,363.4903344,61.3191144,4911,0.795305,4.54009,12.9454,233.47988,64.647463,315.535
5723.01,CANDIDATE,12.8504525,346.553227,170.6465146,5695,1.14952,4.32135,12.8857,289.508854,80.531857,575.831
5724.01,CANDIDATE,3.0187258,247.6001174,697.4037698,6060.54,1.3749599,4.21457,6.9014,245.779902,50.344188,50.4126
5725.01,CANDIDATE,2.7184667,147.762315,746.9545356,3933,0.623191,4.63174,11.4053,153.929163,28.355191,78.9286
5726.01,CONFIRMED,2.430675,1093.034562,5.4911302,5874,1.10649,4.37711,9.16067,123.39505,68.57459,108.848
5727.01,CANDIDATE,3.3171645,1165.037021,6.3928694,5712,1.44969,4.12,10.5988,274.566208,58.562948,261.104
5728.01,CANDIDATE,1.1269607,349.147284,11.4974559,3444,0.375994,4.84899,12.4896,260.350936,67.550421,54.7045
5729.01,CANDIDATE,3.8883371,240.8825959,554.4989676,3870,0.423548,4.80522,12.6265,151.210123,69.164969,81.2392
573.01,CANDIDATE,19.8484205,531.8530421,13.5773431,3404,0.338,4.91079,12.519,142.346908,-14.511711,88.3935
5730.01,CANDIDATE,1.4261604,701.4746588,1.9271225,3572,0.464169,4.76894,11.1557,175.56543,24.192494,40.9866
5731.01,CANDIDATE,4.4969676,201.8283767,270.303816,4448.25,0.767409,4.51125,11.241,260.098822,52.433465,109.835
5732.01,CANDIDATE,11.9133,649,60.1702823,6710,1.42,4.29122,10.2071,265.556587,53.203935,275.456
5733.01,CANDIDATE,2.7563441,664.6732318,8.2751966,4388.89,0.832265,4.43387,10.968,184.966156,55.165724,102.462
5734.01,CANDIDATE,2.4076002,698.8705758,6.1841688,4645,0.693766,4.62,8.5446,111.255818,37.231122,32.5102
5735.01,CANDIDATE,0.837844,483.360368,2.1208156,3222,0.210908,5.0449,12.2822,147.125026,77.389748,22.914
5736.01,CANDIDATE,1.6921774,1202.092067,0.6489868,3949,0.579535,4.66859,11.982,213.758397,49.500938,92.3604
5737.01,CANDIDATE,2.3009285,397.8609983,19.4480946,3966,0.618273,4.63584,12.3105,278.903346,77.735552,118.505
5738.01,CANDIDATE,1.3040556,1063.313016,0.768125,3717,0.569914,4.67682,12.1898,243.906538,61.926901,91.2062
5738.02,CANDIDATE,2.8547322,318.6316783,28.5462089,3717,0.569914,4.67682,12.1898,243.906538,61.926901,91.2062
5739.01,CANDIDATE,2.0500339,1128.367725,8.4306162,6104.12,1.49138,4.15159,7.1367,205.169536,19.199859,61.8703
574.01,CONFIRMED,17.8079912,1753.942901,3.3023907,6071,1.91031,3.93311,12.4257,144.926859,-28.5856,861.843
5740.01,CANDIDATE,1.3821489,1130.752235,1.689442,4552,0.788247,4.50087,11.958,246.952745,69.781491,168.06
5741.01,CANDIDATE,2.83659,436,24.0004143,4579,0.8,4.49,10.4514,269.207527,39.223388,86.8854
5742.01,FALSE POSITIVE,7.03413,1392,3.965824,6199,2.8,3.62,10.042,278.191584,18.146175,438.137
5743.01,CANDIDATE,8.87205,704,7.6603722,5250,0.87,4.51,10.4748,267.904353,24.427455,127.428
5744.01,CANDIDATE,2.08943,1556,5.7488832,6009,1.54,4.11,9.75577,147.128216,73.449342,207.057
5746.01,FALSE POSITIVE,12.6338972,319.2256315,711.7642825,4661.56,0.732648,4.57751,10.5295,142.378244,50.963802,85.5353
5747.01,CONFIRMED,1.4969531,988.2507357,0.5734766,3466,0.420908,4.80761,10.7818,148.37832,35.570548,28.5321
5748.01,CANDIDATE,14.2605,1718,3.0269043,6154,1.67,4.06,12.9255,7.084443,73.107753,866.343
5749.01,CANDIDATE,12.63,1787,5.4328364,6024,3.4,3.43,10.7778,309.954211,68.720161,609.042
575.01,FALSE POSITIVE,17.4598301,996.6001297,19.3721051,6529,1.88186,4.00314,8.77728,127.99531,-16.885121,181.987
5750.01,CANDIDATE,12.8293,672,1.9044134,3952,0.63,4.62,14.6578,248.532721,24.322372,353.098
5751.01,CANDIDATE,9.21007,1204,1.7465205,5219,1.04,4.36,13.3889,359.079391,73.907596,439.501
5752.01,CANDIDATE,15.6415,796,6.7113743,5616.2,1.02,4.42,13.4016,250.384451,23.578282,634.873
5753.01,CANDIDATE,14.2577,911,7.4242482,5760,1.53,4.08,13.1895,250.578389,29.783159,914.008
5754.01,CANDIDATE,11.96,1058,3.6479472,5999,1.16,4.35,12.6025,244.056148,20.293793,557.293
5755.01,CANDIDATE,10.0246,976,5.4397285,5188,1.12,4.29,12.9079,327.686471,70.646428,444.485
5757.01,CANDIDATE,11.6182,319,32.6116713,4626,0.84,4.45,13.1351,246.612431,46.47222,316.349
5758.01,CANDIDATE,11.7101,644,10.9299688,5555,0.92,4.5,13.4932,255.916787,37.139828,592.293
5759.01,CANDIDATE,13.6804,698,8.350615,6075,1.36,4.23,13.2038,351.79759,76.340765,738.614
576.01,CONFIRMED,7.30242,1248,5.4435354,6313,1.25,4.32632,8.86849,144.875105,-20.982419,114.173
5760.01,CANDIDATE,12.6224,1081,7.924204,5739.6,1.39,4.17,12.5992,246.972473,38.453189,618.078
5761.01,CANDIDATE,5.05981,554,19.5422056,5221,0.77,4.62,11.7149,47.417232,75.04759,192.846
5762.01,CANDIDATE,11.2929,1019,3.946066,5769.6,1.13,4.35,12.6536,258.32211,25.249466,527.004
5763.01,CANDIDATE,15.5368,1149,6.9541458,5917,1.78,3.97,13.185,38.768278,69.23472,774
5764.01,CANDIDATE,16.2391,912,5.0859973,6503,1.65,4.13,12.768,251.802577,22.123397,960.081
5765.01,CANDIDATE,9.43,1348,3.8779743,5798,1.57,4.06,11.5437,6.844544,70.805696,371.785
5766.01,CANDIDATE,9.61266,2172,0.5721596,5560.2,1.12,4.33,13.0009,253.97902,14.966082,550.385
5767.01,CANDIDATE,15.9171,1232,4.015073,5690,1.03,4.42,13.4429,256.38386,20.550685,648.967
5768.01,CANDIDATE,12.3016,1642,3.7749324,6448,1.62,4.14,12.8212,278.553118,23.767651,928.084
5769.01,FALSE POSITIVE,5.83196,1244,1.7548863,5589,1.08,4.37,11.5578,270.736094,20.069409,278.969
577.01,CANDIDATE,22.3335,1430,3.329754,7341,1.5,4.14244,12.4167,133.258916,-22.198143,680.747
5770.01,CANDIDATE,12.177,1564,1.4529225,5986.6,0.88,4.59,13.0383,274.654678,30.923869,512.769
5771.01,CANDIDATE,11.1995,1000,6.6867154,5839,1.8,3.95,13.038,63.823421,86.119625,864.093
5772.01,CANDIDATE,13.5233,862,3.5023306,5568,1.21,4.26,13.442,261.172485,26.050455,757.959
5773.01,CANDIDATE,12.6696,1529,2.7404478,5390,1.74,3.93,12.4443,81.782314,75.789224,614.872
5774.01,CANDIDATE,14.7278,1007,5.4049747,5662.6,0.95,4.49,13.2035,259.979063,31.514818,554.905
5775.01,CANDIDATE,7.18163,1298,2.4369467,3550,0.41,4.82,14.8831,56.240106,77.464603,190.462
5776.01,CANDIDATE,13.4666,1473,4.1816344,5900,1.76,3.98,12.1884,264.17484,20.219083,676.452
5777.01,CANDIDATE,2.51967,602,6.9171675,4208,0.67,4.6,11.8799,141.002239,82.858696,114.277
5778.01,CANDIDATE,9.0747,508,6.0962241,3769,0.6,4.65,14.0296,325.737466,83.311725,236.52
5779.01,CANDIDATE,11.6535,1034,10.2515829,6080,1.83,3.97,13.1293,128.61913,70.048117,1161.94
578.01,CONFIRMED,17.6267405,1909.343639,2.0528684,6010,1.70948,4.13259,12.3368,140.506316,-23.946102,730.933
5780.01,CANDIDATE,16.6203,591,7.5358996,5306,1.13,4.29,13.4747,260.96985,19.921187,657.865
5782.01,CANDIDATE,4.81636,1479,5.0048582,5641.8,1.83,3.91,10.6582,269.951986,27.829972,327.322
5783.01,CANDIDATE,2.77011,988,5.4459647,5483,0.93,4.48,9.0745,289.755762,9.478414,78.454
5784.01,FALSE POSITIVE,5.59572,895,8.6800186,6521,1.86,4.02,9.96017,293.330825,29.299805,309.386
5786.01,CONFIRMED,6.85813,1225,12.7791964,6280,1.33,4.28,9.77301,293.322326,30.704247,192.475
5787.01,FALSE POSITIVE,5.27608,3473,3.1072375,6030,1.31,4.25,9.77017,290.80532,11.979134,174.979
5788.01,CANDIDATE,1.99447,696,16.2134274,5664,0.86,4.58,9.6069,287.424902,31.761528,97.614
5788.02,CANDIDATE,1.53236,1078,6.3346129,5664,0.86,4.58,9.6069,287.424902,31.761528,97.614
5789.01,CANDIDATE,2.53704,478,12.9256051,5132,0.88,4.49,6.5715,302.773447,16.189714,20.4581
5790.01,CANDIDATE,22.1803,1580,2.1981511,6898,3.49,3.53,8.73331,291.847279,-15.312077,337.653
5791.01,FALSE POSITIVE,4.657,1400,2.2906144,5651,1.22,4.27,10.4519,297.923094,2.519482,198.263
5792.01,CANDIDATE,7.01336,1578,0.7036041,5726,1.11,4.36,10.492,295.697851,3.566678,183.242
5793.01,CONFIRMED,18.2513755,1800.754452,2.6940348,6479,1.65082,4.1239,10.5523,297.322652,4.672412,348.185
5794.01,CONFIRMED,14.8585448,1595.352734,1.4857148,5781,1.01034,4.44616,13.6414,298.395244,47.814986,720.753
5795.01,CONFIRMED,5.4273017,1004.561242,6.1406882,5708,1.05042,4.4,10.1872,304.868782,-7.54766,156.53
5796.01,CONFIRMED,16.9227097,1409.546508,1.7430143,5529,0.937741,4.48157,11.6659,291.777046,1.383663,213.283
5797.01,CONFIRMED,11.9994427,1189.674375,2.152163,5147,0.85467,4.51349,10.9984,307.725559,6.429331,153.242
5798.01,CONFIRMED,14.1049577,1854.655002,1.2129139,5918.23,1.15176,4.34796,11.734,306.123908,16.762146,364.813
5799.01,CONFIRMED,1.9881393,487.3029274,4.1645448,3521,0.343358,4.8805,11.1798,301.630179,15.989142,27.8123
580.01,CANDIDATE,13.3884,5565,1.5498373,11159,1.58,4.51,9.5518,123.108274,-46.10914,346.494
5800.01,CONFIRMED,2.8331017,1037.819798,2.6282606,4821,0.817034,4.51,8.6133,305.065546,-7.411924,42.9052
5801.01,CONFIRMED,11.7996868,744.0760606,3.067816,3965,0.636572,4.62,10.3622,303.1668,-2.144437,49.7876
5802.01,CONFIRMED,14.5541659,1446.303543,2.7161298,5962,1.18678,4.32795,11.8886,304.207992,3.293949,398.505
5803.01,CONFIRMED,3.5038,816,5.3829728,5134,0.76,4.61,9.937,327.24875,6.278178,84.0126
5804.01,FALSE POSITIVE,6.69058,1399,1.7615631,6270.7,1.95,3.94,9.78095,330.671188,11.991029,263.608
5805.01,CANDIDATE,5.30408,1417,20.5676815,6809,1.49,4.26,9.30608,302.40861,34.572718,195.711
5806.01,CANDIDATE,11.2665,1299,3.1856488,6602,1.51,4.22,8.2942,329.101803,20.677981,119.199
5807.01,CANDIDATE,2.12067,1027,14.2423724,6815.9,1.65,4.17,6.8806,308.567224,43.36069,72.9611
5808.01,CANDIDATE,2.37279,994,7.1701672,5707,0.94,4.5,8.9415,315.608921,10.610466,79.953
581.01,CANDIDATE,6.01556,4743,1.3891689,10585,1.84,4.35,9.5287,130.261455,-41.442796,434.207
5810.01,CANDIDATE,15.1292,1575,5.6857105,6142,1.87,3.96,10.291,324.598984,23.118991,320.387
5812.01,CONFIRMED,11.2199,1063,10.1466193,5660,1.22,4.27,10.4106,327.570011,4.194573,194.333
5813.01,CANDIDATE,2.99769,571,27.0525472,5615,1.01,4.42,9.77358,302.885118,31.637672,121.745
5814.01,CANDIDATE,2.73791,912,6.254395,4986,0.83,4.52,10.4008,304.973328,33.00991,104.955
5815.01,CONFIRMED,15.2636582,1638.471123,3.8993831,6152,1.86222,3.96619,11.5352,313.687293,9.179069,568.42
5816.01,CANDIDATE,12.8306,1355,20.4282929,8991,1.47,4.45701,11.2546,307.215708,42.224014,566.807
5817.01,CONFIRMED,3.0272584,855.9604214,15.6146058,5809,1.3820699,4.17404,8.0581,322.377799,21.474527,80.7542
5818.01,CONFIRMED,17.8543699,1729.577116,2.6052674,5916,1.66978,4.02617,12.5375,315.90549,11.989367,738.519
5819.01,CANDIDATE,2.8520931,1170.26206,3.4200073,5463,1.03162,4.39104,10.828,326.452999,23.560485,188.762
582.01,FALSE POSITIVE,18.117379,3570.099957,3.7442007,9988,4.23822,3.59,9.3994,127.128062,-28.359254,900.651
5820.01,CONFIRMED,16.7083729,1638.772298,3.9156848,6228,1.83823,3.98845,11.07,315.531949,7.056279,466.433
5821.01,CONFIRMED,21.3705,3907,2.1425095,7893,2.02,4.105,8.08821,317.551526,10.738897,182.273
5822.01,CONFIRMED,14.506178,1884.119256,1.5487245,5887.35,1.41021,4.16889,12.0671,327.665695,10.462939,523.337
5823.01,CONFIRMED,12.2658903,934.9167883,3.8681492,4746,0.877591,4.4323,8.8628,315.025966,-5.094857,49.9605
5824.01,CONFIRMED,13.9654622,1178.698175,3.8555897,5741,1.05268,4.40631,14.8018,296.393195,45.568533,1257.16
5825.01,CANDIDATE,3.6974,1053,9.7348295,6115.71,1.21,4.33401,9.95806,324.697165,-0.046455,182.264
5826.01,CANDIDATE,17.2648,1981,2.8140207,7456,1.96,4.09,11.7134,298.181417,-14.356986,774.122
5827.01,CANDIDATE,15.7942,1272,5.0493049,5821,1.76,3.97,12.9192,291.908234,23.273823,614.225
5828.01,CANDIDATE,4.46821,1957,1.1951761,5313,0.83,4.56,12.2148,293.193881,25.086499,264.73
583.01,CANDIDATE,11.1988,1081,6.5604227,10902,1.72,4.42,9.3761,118.476378,-39.992999,354.432
5830.01,FALSE POSITIVE,8.8779,1340,2.8465928,5308,1.94,3.82,11.8512,282.101495,15.49419,487.216
5831.01,CANDIDATE,12.2675,1318,3.7846792,6360,1.55,4.16,10.9653,285.940869,-0.427822,324.532
5832.01,CANDIDATE,13.7192,1291,5.1357505,6301,1.28,4.32,12.776,300.997003,21.216507,675.49
5833.01,CANDIDATE,13.6986,1316,2.6721807,5549,1.06,4.38,13.1692,293.921021,3.847794,509.036
5834.01,CANDIDATE,12.31,777,3.5242025,4485,0.78,4.5,12.231,294.34447,6.680285,178.827
5835.01,CANDIDATE,13.4185,828,6.4226101,4977,0.98,4.37,13.0949,280.858907,21.869776,407.252
5836.01,CANDIDATE,11.6649,350,8.4498763,3330,0.41,4.82,14.5478,289.449596,19.148045,145.911
5837.01,CANDIDATE,13.1813,1995,2.9665122,7564,1.46,4.35,12.4152,287.099114,17.113422,614.974
5838.01,CANDIDATE,13.0275,717,3.5982966,4458,0.75,4.54,12.8557,284.84062,9.130169,218.118
5839.01,FALSE POSITIVE,16.4931,1939,2.5411063,6657,1.78,4.08,12.3367,286.031721,17.003203,730.258
584.01,FALSE POSITIVE,28.2499512,3997.224658,1.2622658,9255,2.9098899,3.88,9.1103,137.518351,-43.924957,436.431
5840.01,CANDIDATE,16.2059,1612,4.006489,6600,1.49,4.23,13.4506,280.308395,31.540811,1176.96
5841.01,CANDIDATE,10.5624,1404,4.2025514,5678,1.8,3.93,12.1201,285.246468,22.49894,500.44
5842.01,CANDIDATE,5.92308,1239,2.8091879,5821,1.03,4.44,12.5432,276.085381,34.552392,460.272
5843.01,CANDIDATE,12.6868,1210,4.197866,5581,1.21,4.27,13.3247,276.61571,30.393617,680.835
5844.01,CANDIDATE,6.40583,878,6.0671557,5737,1.36,4.18,11.9963,276.359302,47.169164,465.656
5845.01,CANDIDATE,18.193,2424,1.9081122,8944,3.3,3.75,11.4599,298.101717,16.668394,1465.57
5846.01,CANDIDATE,15.2166,486,10.5353472,6044,1.4,4.19,12.8895,271.308088,41.808015,784.865
5848.01,CANDIDATE,19.2985,2094,1.5101054,5964,1.74,4,13.4236,300.737815,-0.046819,1095.42
5849.01,CANDIDATE,13.0504,945,3.9964264,5771,1.14,4.34,11.2543,303.563498,-10.497985,273.452
585.01,CANDIDATE,19.6103,1456.932492,5.547255,6118.1,1.66,4.29,8.9544,134.373008,-39.778423,157.612
5850.01,FALSE POSITIVE,13.8899,367,3.9997367,3827,0.64,4.62,10.9951,304.882706,-8.298523,64.193
5851.01,CANDIDATE,11.5788,1022,4.5049415,5697,0.99,4.45,12.8137,292.681077,12.393071,433.416
5852.01,CANDIDATE,13.077,746,3.9956793,4348,0.67,4.62,13.4781,306.528142,1.775949,255.965
5853.01,CANDIDATE,12.8025,1116,3.7219898,5806,0.98,4.47,11.9781,286.234694,18.113615,293.498
5854.01,CANDIDATE,14.3475,891,4.449914,4910,1.2,4.19,12.647,280.048586,20.236342,385.952
5855.01,FALSE POSITIVE,12.1002,2378,2.4710528,6114,0.97,4.52,12.3924,294.008142,32.214606,438.754
5856.01,CANDIDATE,4.44804,2590,0.5498864,5808,1.35,4.2,11.0263,290.236828,-7.830216,298.032
5857.01,CANDIDATE,11.3277,944,3.415047,5449,1.12,4.31,13.4236,274.564767,42.460287,667.063
5858.01,CANDIDATE,11.017,848,7.1476512,5287,0.94,4.45,12.3224,299.798591,23.055057,318.912
5859.01,CANDIDATE,6.36345,698,3.3787501,3769,0.63,4.63,13.1338,285.361705,29.021536,165.237
586.01,FALSE POSITIVE,28.0326,1399,22.6384642,9511,2.42,4.05,8.2268,118.913661,-37.857713,253.02
5860.01,CANDIDATE,12.9409,900,5.2498931,5988,1.27,4.27,12.0019,304.923086,11.052848,442.817
5861.01,CANDIDATE,17.1437,813,14.3033451,5862,1.05,4.42,12.5375,297.980126,24.038241,432.745
5862.01,FALSE POSITIVE,15.9815,1663,5.3194765,6987,2.66,3.77,12.0997,285.062239,34.258278,1276.28
5863.01,CANDIDATE,13.9182,938,2.8492565,4829,0.87,4.46,12.7354,300.67684,0.22858,276.469
5864.01,CANDIDATE,11.824,976,10.4453589,5961,1.19,4.32,12.9564,296.483805,38.352933,659.756
5865.01,CANDIDATE,10.0835,999,6.6314176,6044,1.75,4,11.3471,311.221373,6.641216,482.143
5866.01,FALSE POSITIVE,13.2581,923,3.8421028,6247,1.32,4.28,11.1838,311.306229,12.167609,356.406
5867.01,FALSE POSITIVE,10.2843,1627,1.109435,3613,0.49,4.75,14.9156,303.667055,30.776057,254.311
5868.01,CANDIDATE,14.0246,1817,2.677573,6875.8,2.41,3.85,11.3283,313.419524,34.351623,756.82
5869.01,CANDIDATE,19.4699,1702,3.3879742,6236,1.95,3.94,13.2483,307.099112,18.242431,1368.83
5871.01,CANDIDATE,18.3699,1973,1.343636,6339,1.1,4.45,12.7966,320.850391,39.813037,581.579
5872.01,CANDIDATE,6.01656,1495,2.2425137,6032,1.14,4.37,12.3295,320.134358,46.817074,466.611
5873.01,CANDIDATE,12.2118,904,0.4131063,3621,0.5,4.74,14.0135,324.986222,1.293368,175.022
5874.01,CANDIDATE,10.3952,971,2.5784481,5512,1.12,4.33,12.3072,320.15457,1.804035,406.631
5875.01,CANDIDATE,8.2634,1064,5.216581,5248,0.96,4.42,13.1099,321.373881,20.059165,454.912
5876.01,FALSE POSITIVE,7.28362,1014,9.7216312,6702,1.7,4.13,10.6372,301.080672,32.50162,387.926
5877.01,CANDIDATE,15.2568,1799,6.9100016,8722,2.47,3.99,12.0836,299.529431,27.326911,970.989
5878.01,CANDIDATE,14.7953,1133,3.4363074,5213,0.85,4.53,12.8056,313.931272,29.818541,350.804
5879.01,CANDIDATE,9.63078,463,4.0331416,3355,0.48,4.76,14.3602,328.351781,21.414161,167.333
588.01,CANDIDATE,16.3498,1015,39.4718663,10416,1.82,4.35,7.3123,104.74986,-47.023366,154.186
5880.01,CANDIDATE,15.0692,1593,3.1162505,6244,1.42,4.22,13.3573,296.46857,36.150385,943.441
5881.01,CANDIDATE,14.7763,2150,2.2377411,6148,2.46,3.72,12.5366,296.606916,36.952758,1101.02
5882.01,CONFIRMED,14.1861,2317,7.1487697,5706,2.35,3.7,10.6338,311.888638,34.737492,416.104
5883.01,CANDIDATE,14.2556,2104,0.5223032,6285,1.72,4.06,12.5701,315.879749,18.696523,882.718
5884.01,CANDIDATE,15.2747,1209,5.8311038,6390,2.29,3.83,10.5002,320.450532,23.926451,440.704
5885.01,CANDIDATE,14.0851,1321,4.7264391,6132,2.37,3.75,12.5816,302.999561,55.435028,1036.16
5886.01,FALSE POSITIVE,11.5845,2186,0.9655766,7542,1.92,4.11,12.3886,306.988834,37.146334,832.543
5887.01,FALSE POSITIVE,10.6347,1139,6.3989216,6243,1.59,4.12,12.4276,302.761752,19.706749,726.81
5888.01,CANDIDATE,9.87708,785,15.2501659,5796,1.44,4.14,12.6212,298.214477,42.50326,629.405
5889.01,CANDIDATE,12.4643,919,2.4013188,4224,0.72,4.54,12.9722,311.21156,8.849353,200.902
5890.01,CANDIDATE,11.3389,1347,5.9029732,7142,1.18,4.49,13.1251,313.903317,46.758479,665.349
5891.01,CANDIDATE,15.7612,1602,4.1784844,6283,2.4,3.77,11.3909,304.450192,30.687351,688.501
5892.01,FALSE POSITIVE,13.5597,1265,1.9447712,5369,2.32,3.68,11.6866,309.343258,6.152848,593.047
5894.01,CANDIDATE,12.7756,1437,3.0076713,5704,1.22,4.27,13.1645,312.780843,12.806318,682.724
5895.01,CANDIDATE,11.0954,965,3.6491012,5628,1.4,4.14,12.0995,309.595065,21.021892,486.566
5896.01,CANDIDATE,6.86149,1488,0.9965843,3662,0.58,4.67,14.6656,306.50933,36.215279,284.245
5897.01,CANDIDATE,11.4838,906,6.9349089,5364,0.94,4.46,12.7968,306.840001,14.618924,409.12
5898.01,CANDIDATE,10.0684,873,9.7884653,5369,1.92,3.84,12.5037,296.641607,55.016607,715.744
5899.01,FALSE POSITIVE,11.8563,1791,0.7835688,5932,1.28,4.26,12.935,315.252899,29.702279,675.895
5900.01,CANDIDATE,18.8159,1698,2.4667486,5960,2.22,3.78,13.3192,312.316702,22.04423,1406.96
5901.01,FALSE POSITIVE,11.9323,1253,5.555905,5867,1.95,3.88,12.5454,300.768857,50.507747,853.753
5902.01,CANDIDATE,13.6377,1606,4.8292589,7035,1.67,4.18,12.2866,310.511981,40.302572,760.606
5903.01,CANDIDATE,11.779,1198,2.4707357,5869,1.53,4.1,12.5937,320.552366,13.129732,682.522
5904.01,CANDIDATE,13.5941,1156,5.6567374,5975.7,1.57,4.09,13.4171,316.686735,3.185566,1036.7
5905.01,CANDIDATE,11.3795,1049,3.0233509,4881,0.84,4.5,12.8127,311.466288,13.840621,296.925
5906.01,CANDIDATE,16.7776477,619.9413012,30.1181254,5809,1.1248,4.35,11.2922,313.489596,42.743527,283.463
5907.01,CANDIDATE,8.31454,1963,0.6583175,5766,1.08,4.38,12.4411,315.219892,17.116416,456.741
5908.01,FALSE POSITIVE,11.6029,2075,2.4515393,7143,1.32,4.4,13.0008,303.89385,24.521157,841.296
5909.01,CANDIDATE,12.9614,1328,4.7729363,6269,1.96,3.94,12.6132,314.592827,10.404855,987.706
591.01,FALSE POSITIVE,87.0155,1924,8.4915117,9365,4.18,4.08,10.1749,123.581899,-34.819322,1219.08
5910.01,FALSE POSITIVE,8.64247,1092,17.2182695,6330,1.29,4.31,13.4177,297.982441,42.754529,932.309
5911.01,CANDIDATE,12.1613,1567,4.009823,6304.5,1.35,4.27,12.8343,311.218561,42.893255,786.279
5912.01,CANDIDATE,14.2131,1266,6.9038328,5612,2.31,3.71,12.1486,326.604379,25.113022,802.137
5913.01,CANDIDATE,19.4581,1294,10.1522322,6509,1.92,4,11.7685,314.865755,20.099913,694.7
5914.01,CANDIDATE,8.92241,1213,4.3887257,5561,1.13,4.32,12.0389,321.897222,-8.352445,369.604
5915.01,FALSE POSITIVE,13.0082,481,12.5482879,3923,0.59,4.66,14.3196,314.751697,47.54196,273.689
5916.01,CANDIDATE,10.9197,735,2.3682389,3504,0.49,4.75,14.5249,325.299511,9.599053,199.724
5917.01,CANDIDATE,9.54371,1504,4.0387941,6345,1.31,4.31,12.7031,300.806373,25.167467,654.081
5918.01,CANDIDATE,11.6988,1420,2.0353259,5771,1.05,4.41,12.8978,307.122227,14.563891,537.542
5919.01,CANDIDATE,13.2129,1137,4.3686174,5393,2.13,3.76,12.2869,317.15771,37.74979,704.54
592.01,FALSE POSITIVE,8.3814,942,10.4137962,6439.3,1.97,4.12,10.1985,125.557166,-25.06947,358.441
5920.01,FALSE POSITIVE,10.5168,578,15.4159906,6120,1.56,4.12,11.499,312.86048,2.616271,453.294
5921.01,CANDIDATE,15.3662,1476,5.0114216,6152,2.22,3.82,13.0598,312.987123,19.566441,1329.58
5922.01,CANDIDATE,16.7817,1120,5.2079858,5204.1,1.79,3.88,13.3113,319.530766,-4.447342,914.716
5923.01,CANDIDATE,13.4189,1429,4.0252588,6059,1.4,4.2,12.7861,320.185603,16.654795,742.549
5924.01,FALSE POSITIVE,14.9548,1530,6.2043746,6122,2.49,3.71,11.429,314.494487,19.27883,707.092
